,name,company_id,movie,movie_id
1568,Pixar Animation Studios,0017902,Ratatouille,382932
1569,Gonzo,0054287,Kiddy Grade: Maelstrom,4387006
1570,Koffee Break Pictures,0212835,My Friend Ganesha,1065099
1571,Studio 4°C,0041113,Genius Party,962762
1572,4 Kids Entertainment,0052177,Pokémon: The Rise of Darkrai,1226251
1573,GAME FREAK,0531063,Pokémon: The Rise of Darkrai,1226251
1574,Nintendo,0002481,Pokémon: The Rise of Darkrai,1226251
1575,Pikachu Project,0227410,Pokémon: The Rise of Darkrai,1226251
1576,Shogakukan-Shueisha Productions,0248799,Pokémon: The Rise of Darkrai,1226251
1577,TV Tokyo,0046382,Pokémon: The Rise of Darkrai,1226251
1578,Mandrill Films,0120109,Mirageman,1046183
1579,Ronnoc Entertainment,0192353,Mirageman,1046183
1580,Twentieth Century Fox,0000756,The Simpsons Movie,462538
1581,Gracie Films,0035761,The Simpsons Movie,462538
1582,The Curiosity Company,0223402,The Simpsons Movie,462538
1583,Nippon Television Network,0003850,The Perfect World of Kai,1119194
1584,ADK,0144075,The Perfect World of Kai,1119194
1585,Shochiku,0007001,The Perfect World of Kai,1119194
1586,Video Audio Project,0011066,The Perfect World of Kai,1119194
1587,Madhouse,0022946,The Perfect World of Kai,1119194
1588,Yomiuri Telecasting Corporation,0080694,The Perfect World of Kai,1119194
1589,Sony Music Entertainment,0013638,The Perfect World of Kai,1119194
1590,The Yomiuri Shimbun,0190976,The Perfect World of Kai,1119194
1591,Shin Ei Animation,0125584,Summer Days with Coo,1179773
1592,Shochiku,0007001,Summer Days with Coo,1179773
1593,Dentsu,0169264,Summer Days with Coo,1179773
1594,Dentsu Tec,0249963,Summer Days with Coo,1179773
1595,Sony Music Entertainment,0013638,Summer Days with Coo,1179773
1596,Sky Perfect Well Think,0150665,Summer Days with Coo,1179773
1597,Mitsui Bussan,0171341,Summer Days with Coo,1179773
1598,TV Asahi,0025002,Summer Days with Coo,1179773
1599,Warner Bros. Entertainment,0080422,Popeye the Sailor: Volume 1 - 1933-1938,17155774
1600,Avex Entertainment,0179653,Vexille,970472
1601,CCRE,0213647,Vexille,970472
1602,Oxybot,0213678,Vexille,970472
1603,Shochiku,0007001,Vexille,970472
1604,Shogakukan Production,0101105,Vexille,970472
1605,Shogakukan,0011744,Vexille,970472
1606,Tokyo Broadcasting System,0072133,Vexille,970472
1607,Yahoo Japan,0179661,Vexille,970472
1608,SD Entertainment,0107189,Care Bears: Oopsy Does It!,902265
1609,American Greetings Corporation,0178234,Care Bears: Oopsy Does It!,902265
1610,The Hatchery,0131267,Care Bears: Oopsy Does It!,902265
1611,Pierrot,0106793,Naruto Shippûden: The Movie,988982
1612,Toei Animation,0062107,H. P. Lovecraft's the Dunwich Horror and Other Stories,2412064
1613,Gainax,0071695,Evangelion: 1.0 You Are (Not) Alone,923811
1614,Khara Corporation,0195433,Evangelion: 1.0 You Are (Not) Alone,923811
1615,Gonzo,0054287,Kiddy Grade: Truth Dawn,4415478
1616,Filmax Entertainment,0188849,Nocturna,836682
1617,Animakids Productions,0214806,Nocturna,836682
1618,Filmax Animation,0031405,Nocturna,836682
1619,Castelao Producciones,0080776,Nocturna,836682
1620,Bren Entertainment,0184560,Nocturna,836682
1621,Menithings Productions,0079610,Battle for Terra,858486
1622,Snoot Entertainment,0188303,Battle for Terra,858486
1623,Frontier Works,0190386,Clannad,997274
1624,Toei Animation,0062107,Clannad,997274
1625,Visual Art's/Key,0196112,Clannad,997274
1626,International Shortfilmfestival Leuven,0139912,De poetsprins,1101040
1627,Saxonia Media Filmproduktionsgesellschaft,0068911,Little King Macius,1087860
1628,Studio88,0217453,Little King Macius,1087860
1629,Orange Studio Reklamy,0195629,Little King Macius,1087860
1630,Kinderkanal,0030553,Little King Macius,1087860
1631,HMM,0217460,Little King Macius,1087860
1632,Hessischer Rundfunk,0072480,Little King Macius,1087860
1633,Disney Channel,0022105,Little King Macius,1087860
1634,Telewizja Polska,0212116,Little King Macius,1087860
1635,Project Aquarion,0218351,Aquarion Movie: Ippatsu Gyakuten-hen,1092581
1636,Sankyo Planning,0218625,Aquarion Movie: Ippatsu Gyakuten-hen,1092581
1637,Sankyo,0218601,Aquarion Movie: Ippatsu Gyakuten-hen,1092581
1638,Satelight,0130520,Aquarion Movie: Ippatsu Gyakuten-hen,1092581
1639,Bones,0073964,Sword of the Stranger,1121794
1640,Film Brokers International,0076620,Elf Bowling the Movie: The Great North Pole Elf Strike,460811
1641,Great Highway Company,0340990,Elf Bowling the Movie: The Great North Pole Elf Strike,460811
1642,DRAX audio,0355327,La crisis carnívora,820054
1643,Gobierno del Estado de Puebla,0123808,Legend Quest: The Legend of La Nahuala,1003009
1644,Fondo de Inversión y Estímulos al Cine,0086810,Legend Quest: The Legend of La Nahuala,1003009
1645,Animex,0205979,Legend Quest: The Legend of La Nahuala,1003009
1646,Fidecine,0128552,Legend Quest: The Legend of La Nahuala,1003009
1647,X-42 Productions LLC,0094594,The Chosen One,357545
1648,Matahari Animation,0288127,Budak lapok,1537726
1649,Red Rocket Animation,0437594,Budak lapok,1537726
1650,Funny Cry Happy,0216407,Year of the Fish,872236
1651,Animation X Gesellschaft zur Produktion von Animationsfilmen mbH,0165793,Trick or Treaters,448150
1652,Animation X,0148660,Trick or Treaters,448150
1653,Medienfonds GFP,0126435,Trick or Treaters,448150
1654,The Weinstein Company,0150452,Trick or Treaters,448150
1655,X-Filme Creative Pool,0055954,Trick or Treaters,448150
1656,Promenade Pictures,0168697,The Ten Commandments,955411
1657,Ten Chimneys Entertainment,0182403,The Ten Commandments,955411
1658,Mirror Mountain Pictures,0258839,Tengers,1352802
1659,Walt Disney Pictures,0008970,Enchanted,461770
1660,Josephson Entertainment,0046572,Enchanted,461770
1661,Andalasia Productions,0178068,Enchanted,461770
1662,Right Coast Productions,0225585,Enchanted,461770
1663,Digital Frontier,0142006,Appleseed: Ex Machina,1043842
1664,Micott & Basara K.K.,0150666,Appleseed: Ex Machina,1043842
1665,Sega,0064302,Appleseed: Ex Machina,1043842
1666,TYO Productions,0187725,Appleseed: Ex Machina,1043842
1667,TakaraTomy,0210779,Appleseed: Ex Machina,1043842
1668,Toei Company,0053157,Appleseed: Ex Machina,1043842
1669,Toei Video Company,0058338,Appleseed: Ex Machina,1043842
1670,Orione Cinematografica,0014862,Le pere di Adamo,1163842
1671,Amka Films Productions,0091406,Le pere di Adamo,1163842
1672,IMTM Films,0059381,Le pere di Adamo,1163842
1673,Offbeat Film,0228301,Le pere di Adamo,1163842
1674,Ministero per i Beni e le Attività Culturali (MiBAC),0126647,Le pere di Adamo,1163842
1675,Pubbliviva,0411549,Le pere di Adamo,1163842
1676,Prima Linea Productions,0093983,Fear(s) of the Dark,792986
1677,Cofinova 3,0190586,Fear(s) of the Dark,792986
1678,La Parti Productions,0101509,Fear(s) of the Dark,792986
1679,SCOPE Invest,0127575,Fear(s) of the Dark,792986
1680,Scope Pictures,0002435,Fear(s) of the Dark,792986
1681,Modern Animation,0251397,Attila and the Great Blue Bean,1336982
1682,Madhouse,0022946,Nasu: A Migratory Bird with Suitcase,3751278
1683,rbX Film,0108386,Lissi und der wilde Kaiser,498525
1684,Bargain Basement Productions,0253847,Too Dead to Die,1333039
1685,Sajtinac Production,0255581,Le tueur de Montmartre,1337718
1686,DreamWorks Animation,0129164,Bee Movie,389790
1687,Columbus 81 Productions,0224033,Bee Movie,389790
1688,Pacific Data Images,0069464,Bee Movie,389790
1689,Strange Company,0280157,Bloodspell,1483748
1690,Boat Angel / Car Angel,0241196,Shipwrecked Adventures of Donkey Ollie,1486648
1691,Aberle Films,0050466,Shipwrecked Adventures of Donkey Ollie,1486648
1692,DQ Entertainment,0214819,Shipwrecked Adventures of Donkey Ollie,1486648
1693,Puzzle Animation Studio,0332043,Shanshan de hongxin haizi de tiankong,1860308
1694,Astute Media Vision,0752997,Bal Ganesh,6449730
1695,Shemaroo Entertainment,0216738,Bal Ganesh,6449730
1696,Paramount Pictures,0023400,Beowulf,442933
1697,Shangri-La Entertainment,0036807,Beowulf,442933
1698,ImageMovers,0038131,Beowulf,442933
1699,Aleph Media,0217928,"Martín Fierro, La Película",1080647
1700,Mondo TV,0084109,Welcome Back Pinocchio,1534332
1701,Lit Fuse Films,0494380,War of the Servers,3951368
1702,MelonBrew Servers,0494383,War of the Servers,3951368
1703,PHW Movies,0494381,War of the Servers,3951368
1704,Robert Stoneman Films,0494382,War of the Servers,3951368
1705,Filmax Animation,0031405,Donkey Xote,419704
1706,Lumiq Studios,0198155,Donkey Xote,419704
1707,Green Publicidad y Medios,0655898,Donkey Xote,419704
1708,Don Quijote de la Mancha,0904453,Donkey Xote,419704
1709,Bren Entertainment,0184560,Donkey Xote,419704
1710,Castelao Producciones,0080776,Donkey Xote,419704
1711,Televisión Española (TVE),0071049,Donkey Xote,419704
1712,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),0142370,Donkey Xote,419704
1713,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),0071642,Donkey Xote,419704
1714,Junta de Comunidades de Castilla-La Mancha,0138070,Donkey Xote,419704
1715,"Xunta de Galicia - Consellería de Cultura, Comunicación Social e Turismo - Dirección Xeral de Comunicación Social e Audiovisual",0293092,Donkey Xote,419704
1716,Consorcio Audiovisual de Galicia,0147828,Donkey Xote,419704
1717,Regione Piemonte,0292920,Donkey Xote,419704
1718,Provincia di Torino,0411548,Donkey Xote,419704
1719,La Città di Torino,0011992,Donkey Xote,419704
1720,Virtual Reality & Multi Media Park,0904460,Donkey Xote,419704
1721,Instituto de Crédito Oficial (ICO),0157183,Donkey Xote,419704
1722,Ministero per i Beni e le Attività Culturali (MiBAC),0126647,Donkey Xote,419704
1723,Matila Röhr Productions,0085788,Quest for a Heart,796232
1724,Greenlight Media AG,0011770,Quest for a Heart,796232
1725,Film and Music Entertainment (F&ME),0024285,Quest for a Heart,796232
1726,Kontakt Production Center,0184655,Quest for a Heart,796232
1727,A. Film Eesti,0149365,Amazon Jack,1087858
1728,A. Film,0086262,Amazon Jack,1087858
1729,A.Film Latvia,0217932,Amazon Jack,1087858
1730,Asta Film,0016149,Amazon Jack,1087858
1731,Nordisk Film,0016598,Amazon Jack,1087858
1732,PH3,0217922,Amazon Jack,1087858
1733,TV2 Danmark,0054911,Amazon Jack,1087858
1734,Brain Zoo Studios,0116571,Winx Club: The Secret of the Lost Kingdom,1206585
1735,Rai Fiction,0068775,Winx Club: The Secret of the Lost Kingdom,1206585
1736,Rainbow S.p.A.,0133415,Winx Club: The Secret of the Lost Kingdom,1206585
1737,Aniplex,0132285,The Garden of Sinners: Overlooking View,1155650
1738,Notes,0226777,The Garden of Sinners: Overlooking View,1155650
1739,Ufotable,0191504,The Garden of Sinners: Overlooking View,1155650
1740,Xilam,0030767,Go West: A Lucky Luke Adventure,792992
1741,Dargaud Marina,0056100,Go West: A Lucky Luke Adventure,792992
1742,Lucky Comics,0014926,Go West: A Lucky Luke Adventure,792992
1743,Pathé,0022869,Go West: A Lucky Luke Adventure,792992
1744,Wild Bunch,0024845,Go West: A Lucky Luke Adventure,792992
1745,Mono Film,0166483,The Life of Buddha,1039902
1746,Fox 2000 Pictures,0017497,Alvin and the Chipmunks,952640
1747,New Regency Productions,0007127,Alvin and the Chipmunks,952640
1748,Bagdasarian Productions,0026227,Alvin and the Chipmunks,952640
1749,Dune Entertainment III,0241738,Alvin and the Chipmunks,952640
1750,Sunswept Entertainment,0226011,Alvin and the Chipmunks,952640
1751,Twentieth Century Fox Animation,0179259,Alvin and the Chipmunks,952640
1752,Oriental Light and Magic (OLM),0135292,Eiga de tôjô! Tamagotchi dokidoki! Uchû no maigotchi?!,1472604
1753,Pierrot,0106793,Bleach the Movie 2: The Diamond Dust Rebellion,1148261
1754,Bandai,0176394,Cinnamoroll: The Movie,1160710
1755,Madhouse,0022946,Cinnamoroll: The Movie,1160710
1756,Shochiku,0007001,Cinnamoroll: The Movie,1160710
1757,Shogakukan,0011744,Cinnamoroll: The Movie,1160710
1758,Yahoo Japan,0179661,Cinnamoroll: The Movie,1160710
1759,.hack Conglomerate,0204621,.hack//G.U. Trilogy,1164545
1760,Bandai Visual Company,0080697,.hack//G.U. Trilogy,1164545
1761,Cyber Connect 2,0097926,.hack//G.U. Trilogy,1164545
1762,Namco,0052569,.hack//G.U. Trilogy,1164545
1763,C&G,0189676,Mouse Story: The Adventures of George and Gerald,1934342
1764,Madhouse,0022946,Mouse Story: The Adventures of George and Gerald,1934342
1765,Sanrio Company,0100561,Mouse Story: The Adventures of George and Gerald,1934342
1766,Wave Pictures,0063902,Fly Me to the Moon 3D,486321
1767,Illuminata Pictures,0166216,Fly Me to the Moon 3D,486321
1768,Tax Shelter du Gouvernement Fédéral Belge,0169751,Fly Me to the Moon 3D,486321
1769,Umedia,0305542,Fly Me to the Moon 3D,486321
1770,uFilm,0318083,Fly Me to the Moon 3D,486321
1771,Canal 13 Films,0521954,"Pulentos, la película",4442090
1772,Percept Picture Company,0132496,Return of Hanuman,1169841
1773,Toonz Media Group,0183292,Return of Hanuman,1169841
1774,CTB Film Company,0137977,Ilya and the Robber,1189893
1775,Melnitsa Animation Studio,0109502,Ilya and the Robber,1189893
1776,Notes,0226777,The Garden of Sinners: A Study in Murder - Part 1,1155651
1777,Ufotable,0191504,The Garden of Sinners: A Study in Murder - Part 1,1155651
1778,Estúdio Elétrico,0260503,Garoto Cósmico,1361317
1779,KASK,0055436,Selected Shorts #6: The Best Flemish Shorts of 2006,1661872
1780,Aniplex,0132285,Flag: Issenman no kufura no kiroku,2535654
1781,The Answer Studio,0217382,Flag: Issenman no kufura no kiroku,2535654
1782,Tecnokena,0456480,Brichos,3343120
1783,DIC Entertainment,0018052,Madeline in Tahiti,3557294
1784,BKN International,0062768,Kong: Return to the Jungle,4400926
1785,Mondo TV,0084109,Ramses,5639866
1786,Animationsfabrik,0011180,Little Dodo,481511
1787,Rothkirch Cartoon Film,0079634,Little Dodo,481511
1788,Torus GmbH,0082523,Little Dodo,481511
1789,Bridgestone Multimedia,0011688,Character Builders,9182412
1790,Universal Pictures,0005073,The Pirates Who Don't Do Anything,475998
1791,Big Idea Productions,0073267,The Pirates Who Don't Do Anything,475998
1792,Starz Animation,0191112,The Pirates Who Don't Do Anything,475998
1793,Arc Productions,0328433,The Pirates Who Don't Do Anything,475998
1794,Universal Animation Studios,0202966,The Pirates Who Don't Do Anything,475998
1795,Veggie Pirates Productions,0226540,The Pirates Who Don't Do Anything,475998
1796,Columbia Pictures Film Production Asia,0041248,CJ7,940709
1797,Beijing Film Studio,0020819,CJ7,940709
1798,China Film Group Corporation,0049799,CJ7,940709
1799,Star Overseas,0302241,CJ7,940709
1800,Discovery Kids,0092660,Tutenstein: Clash of the Pharaohs,1303116
1801,PorchLight Entertainment,0074499,Tutenstein: Clash of the Pharaohs,1303116
1802,Notes,0226777,The Garden of Sinners: Remaining Sense of Pain,1155652
1803,Ufotable,0191504,The Garden of Sinners: Remaining Sense of Pain,1155652
1804,Adam DeZayas Pictures,0856945,Sita Sings the Blues,1172203
1805,Madhouse,0022946,Hells,1313120
1806,AudioCentrik,0709477,Hells,1313120
1807,Discotek Media,0158242,Hells,1313120
1808,Sound Cadence Studios,0516234,Hells,1313120
1809,United Multimedia Projects,0189390,Babka Ezhka and Others,6857302
1810,Kadokawa Pictures,0138429,Sergeant Keroro the Super Movie 3: Keroro vs. Keroro Great Sky Duel De Arimasu!,1196128
1811,Kadokawa Shoten Publishing Co.,0060607,Sergeant Keroro the Super Movie 3: Keroro vs. Keroro Great Sky Duel De Arimasu!,1196128
1812,Nihon Ad Systems,0025160,Sergeant Keroro the Super Movie 3: Keroro vs. Keroro Great Sky Duel De Arimasu!,1196128
1813,Sunrise,0006858,Sergeant Keroro the Super Movie 3: Keroro vs. Keroro Great Sky Duel De Arimasu!,1196128
1814,TV Tokyo,0046382,Sergeant Keroro the Super Movie 3: Keroro vs. Keroro Great Sky Duel De Arimasu!,1196128
1815,Toei Animation,0062107,"One Piece: Episode of Chopper Plus - Bloom in the Winter, Miracle Sakura",1206326
1816,Blue Sky Studios,0047265,Horton Hears a Who!,451079
1817,Dr. Seuss Enterprises,0194770,Horton Hears a Who!,451079
1818,Twentieth Century Fox Animation,0179259,Horton Hears a Who!,451079
1819,Twentieth Century Fox,0000756,Horton Hears a Who!,451079
1820,Asatsu-DK,0189654,Doraemon the Movie: Nobita and the Green Giant Legend,1180304
1821,Fujiko Productions,0206611,Doraemon the Movie: Nobita and the Green Giant Legend,1180304
1822,Shin Ei Animation,0125584,Doraemon the Movie: Nobita and the Green Giant Legend,1180304
1823,Shogakukan Production,0101105,Doraemon the Movie: Nobita and the Green Giant Legend,1180304
1824,TV Asahi,0025002,Doraemon the Movie: Nobita and the Green Giant Legend,1180304
1825,Oy Filmkompaniet Alpha Ab,0185200,Moomin and Midsummer Madness,1194618
1826,Cinétéléfilms,0039666,The Carthage Castaways,11069302
1827,Futurikon,0038038,Dragon Hunters,944834
1828,Luxanimation,0180605,Dragon Hunters,944834
1829,Trixter Productions,0292145,Dragon Hunters,944834
1830,Mouviz,0111773,5 contes pour enfants - Volume 2,16951970
1831,Mstream Productions,0897449,5 contes pour enfants - Volume 2,16951970
1832,Aplaplac,0108454,"31 minutos, la película",1319695
1833,Total Entertainment,0010993,"31 minutos, la película",1319695
1834,User T38,0240811,"31 minutos, la película",1319695
1835,Orchard Pictures,0202084,The Toe Tactic,969348
1836,Hubbub,0208047,The Toe Tactic,969348
1837,Hermetic Pictures,0233805,The Toe Tactic,969348
1838,Tactical Toe,0208120,The Toe Tactic,969348
1839,Gigantic Pictures,0181082,The Toe Tactic,969348
1840,Chicken And Egg Pictures,0209365,The Toe Tactic,969348
1841,Flame Ventures,0092633,Unstable Fables: 3 Pigs & a Baby,1086797
1842,Prana Studios,0206196,Unstable Fables: 3 Pigs & a Baby,1086797
1843,The Jim Henson Company,0095015,Unstable Fables: 3 Pigs & a Baby,1086797
1844,The Weinstein Company,0150452,Unstable Fables: 3 Pigs & a Baby,1086797
1845,Electric Eye Entertainment Corporation,0097270,Delgo,361500
1846,Fathom Studios,0097271,Delgo,361500
1847,DYN Entertainment,0184140,A Fox's Tale,830861
1848,Snow Snow Productions,0245154,Snow Snow for Lucy,1277735
1849,National Human Rights Commission of Korea,0198187,If You Were Me: Anima Vision 2,1619815
1850,Big Bang,0036416,Detective Conan: Full Score of Fear,1155696
1851,GK Entertainment,0114783,Detective Conan: Full Score of Fear,1155696
1852,Nippon Television Network,0003850,Detective Conan: Full Score of Fear,1155696
1853,Shogakukan Production,0101105,Detective Conan: Full Score of Fear,1155696
1854,Shogakukan,0011744,Detective Conan: Full Score of Fear,1155696
1855,TMS Entertainment,0064579,Detective Conan: Full Score of Fear,1155696
1856,Toho Company,0002219,Detective Conan: Full Score of Fear,1155696
1857,Tokyo Movie,0227377,Detective Conan: Full Score of Fear,1155696
1858,Xebec M2,0220884,Detective Conan: Full Score of Fear,1155696
1859,Yomiuri Telecasting Corporation,0080694,Detective Conan: Full Score of Fear,1155696
1860,Turner Studios,0046564,How We Got Over,1308730
1861,Broken Pixel,0255796,Elegies to Lessons Learnt,1337611
1862,The Animation Show,0107227,The Animation Show 4,1319554
1863,Bill Plympton Studios,0065270,Idiots and Angels,1013607
1864,Agir,0234729,Impy's Wonderland,1210117
1865,Ambient Entertainment GmbH,0118168,Impy's Wonderland,1210117
1866,Bavaria Pictures,0163418,Impy's Wonderland,1210117
1867,Constantin Film,0002257,Impy's Wonderland,1210117
1868,White Horse Pictures,0234654,Impy's Wonderland,1210117
1869,DreamWorks Animation,0129164,Kung Fu Panda,441773
1870,Dragon Warrior Media,0740156,Kung Fu Panda,441773
1871,Lakeshore Records,0124993,From Inside,1254956
1872,Bullcrank.com,0188583,The Greatest Fan Film of All Time,1199467
1873,Copenhagen Bombay,0230992,Carsten & Gitte's Movie Madness,1238732
1874,Yunaya Kiska i Stariy Pios,0309492,H-X3C,1692083
1875,CUG,0346199,Chocolate Underground,1368061
1876,Celsys,0254840,Chocolate Underground,1368061
1877,Graduate School of Film Producing,0346105,Chocolate Underground,1368061
1878,Hakuhodo,0001105,Chocolate Underground,1368061
1879,Hexagon Pictures,0208807,Chocolate Underground,1368061
1880,JVIC Venture Capital,0345990,Chocolate Underground,1368061
1881,OCC,0271925,Chocolate Underground,1368061
1882,Production I.G.,0002212,Chocolate Underground,1368061
1883,Sony Music Entertainment,0013638,Chocolate Underground,1368061
1884,Trans Arts Company,0191769,Chocolate Underground,1368061
1885,Watermark,0346061,Chocolate Underground,1368061
1886,APT Entertainment,0166773,Urduja,1168764
1887,Seventoon,0229100,Urduja,1168764
1888,Imaginary Friends Studio,0137597,Urduja,1168764
1889,Road N Trip,0334169,Urduja,1168764
1890,FortyFour Studios,0622634,WALL·E,910970
1891,Pixar Animation Studios,0017902,WALL·E,910970
1892,Walt Disney Pictures,0008970,WALL·E,910970
1893,HIT Entertainment,0029268,Thomas & Friends: The Great Discovery - The Movie,1371126
1894,Bandai Visual Company,0080697,Ghost in the Shell 2.0,1260502
1895,Manga Entertainment,0028689,Ghost in the Shell 2.0,1260502
1896,Production I.G.,0002212,Ghost in the Shell 2.0,1260502
1897,Warner Bros.,0002663,Ghost in the Shell 2.0,1260502
1898,Fwak! Animation,0314850,Los campeones de la lucha libre,1264071
1899,Fwak! Animation,0242964,Los campeones de la lucha libre,1264071
1900,Vanguard Films and Animation,0096434,Space Chimps,482603
1901,Odyssey Entertainment,0051747,Space Chimps,482603
1902,Starz Animation,0191112,Space Chimps,482603
1903,Starz!,0000869,Space Chimps,482603
1904,Studiopolis,0125059,Space Chimps,482603
1905,The Weinstein Company,0150452,Space Chimps,482603
1906,Studio Ghibli,0048420,Ponyo,876563
1907,Nippon Television Network,0003850,Ponyo,876563
1908,Dentsu,0169264,Ponyo,876563
1909,Hakuhodo DY Media Partners,0164383,Ponyo,876563
1910,Walt Disney Company,0229701,Ponyo,876563
1911,Mitsubishi,0148513,Ponyo,876563
1912,Toho Company,0002219,Ponyo,876563
1913,Taikei Office,0257673,Ponyo,876563
1914,Asahi Soft Drinks Company,0191022,Ponyo,876563
1915,Lawson,0175799,Ponyo,876563
1916,The Yomiuri Shimbun,0190976,Ponyo,876563
1917,Pixar Animation Studios,0017902,Ponyo,876563
1918,East Japan Marketing & Communications Inc.,0169715,Pokémon: Giratina and the Sky Warrior,1160525
1919,GAME FREAK,0531063,Pokémon: Giratina and the Sky Warrior,1160525
1920,Media Factory,0217506,Pokémon: Giratina and the Sky Warrior,1160525
1921,Nintendo,0002481,Pokémon: Giratina and the Sky Warrior,1160525
1922,Oriental Light and Magic,0135292,Pokémon: Giratina and the Sky Warrior,1160525
1923,Pikachu Project,0227410,Pokémon: Giratina and the Sky Warrior,1160525
1924,Shogakukan Production,0101105,Pokémon: Giratina and the Sky Warrior,1160525
1925,Shogakukan,0011744,Pokémon: Giratina and the Sky Warrior,1160525
1926,TV Tokyo,0046382,Pokémon: Giratina and the Sky Warrior,1160525
1927,Takara Tomy,0403857,Pokémon: Giratina and the Sky Warrior,1160525
1928,The Pokemon Company,0243099,Pokémon: Giratina and the Sky Warrior,1160525
1929,Illusion Studios,0238542,"Valentina, la película",1287507
1930,Instituto Nacional de Cine y Artes Audiovisuales,0064529,"Valentina, la película",1287507
1931,Televisión Federal,0037736,"Valentina, la película",1287507
1932,Nippon Television Network,0003850,The Sky Crawlers,1056437
1933,Production I.G.,0002212,The Sky Crawlers,1056437
1934,Warner Bros.,0307857,The Sky Crawlers,1056437
1935,Aniplex,0132285,Naruto Shippuden: The Movie - Bonds,1160524
1936,Bandai Co. Ltd.,0162891,Naruto Shippuden: The Movie - Bonds,1160524
1937,Dentsu,0169264,Naruto Shippuden: The Movie - Bonds,1160524
1938,Pierrot,0106793,Naruto Shippuden: The Movie - Bonds,1160524
1939,Shueisha,0049595,Naruto Shippuden: The Movie - Bonds,1160524
1940,TV Tokyo,0046382,Naruto Shippuden: The Movie - Bonds,1160524
1941,BlackArro Productions,0186138,Dead Fury,1282036
1942,UK Arena,0020673,Dead Fury,1282036
1943,Asmik Ace Entertainment,0023391,Tokyo Onlypic 2008,1265173
1944,Dentsu,0169264,Tokyo Onlypic 2008,1265173
1945,Digital Hollywood,0218190,Tokyo Onlypic 2008,1265173
1946,Fanworks,0242978,Tokyo Onlypic 2008,1265173
1947,Frontier Works,0190386,Tokyo Onlypic 2008,1265173
1948,Geneon Entertainment,0116610,Tokyo Onlypic 2008,1265173
1949,Idiots,0242971,Tokyo Onlypic 2008,1265173
1950,Sony Music Entertainment,0013638,Tokyo Onlypic 2008,1265173
1951,Polymorph Productions,0153502,Aylaqruh: hurqalyA,1557519
1952,Lucasfilm Animation,0196838,Star Wars: The Clone Wars,1185834
1953,Lucasfilm,0071326,Star Wars: The Clone Wars,1185834
1954,Aniplex,0132285,The Garden of Sinners: Paradox Spiral,1278060
1955,Kôdansha,0021660,The Garden of Sinners: Paradox Spiral,1278060
1956,Notes,0226777,The Garden of Sinners: Paradox Spiral,1278060
1957,Ufotable,0191504,The Garden of Sinners: Paradox Spiral,1278060
1958,Baba Films,0157208,My Friend Ganesha 2,1283926
1959,Lama Films,0218758,$9.99,790799
1960,Australian Film Finance Corporation,0023514,$9.99,790799
1961,TVA Films,0114012,Edison & Leo,907678
1962,Perfect Circle Productions,0001653,Edison & Leo,907678
1963,Infinity Features Entertainment,0169276,Edison & Leo,907678
1964,Téléfilm Canada,0053578,Edison & Leo,907678
1965,Movie Central Network,0062469,Edison & Leo,907678
1966,The Movie Network (TMN),0043355,Edison & Leo,907678
1967,Jumbo Dynamo Pictures,0313090,Edison & Leo,907678
1968,Television and Film Financing Program,0243431,Edison & Leo,907678
1969,Folimage,0028384,Mia and the Migoo,792978
1970,Enanimation,0256216,Mia and the Migoo,792978
1971,Gertie,0256223,Mia and the Migoo,792978
1972,France 3 Cinéma,0044140,Mia and the Migoo,792978
1973,Rhône-Alpes Cinéma,0068476,Mia and the Migoo,792978
1974,Sayers Studios,0256191,Mia and the Migoo,792978
1975,Bayard Presse,0256138,Mia and the Migoo,792978
1976,Canal+,0028557,Mia and the Migoo,792978
1977,France 3,0061460,Mia and the Migoo,792978
1978,TPS,0220787,Mia and the Migoo,792978
1979,France Télévision Distribution,0094541,Mia and the Migoo,792978
1980,MEDIA Programme of the European Union,0004166,Mia and the Migoo,792978
1981,Société des Producteurs de Cinéma et de Télévision (Procirep),0046749,Mia and the Migoo,792978
1982,Angoa-Agicoa,0125559,Mia and the Migoo,792978
1983,Conseil Régional Rhône-alpes,0019374,Mia and the Migoo,792978
1984,Département de la Drôme,0156984,Mia and the Migoo,792978
1985,Soficinéma 2,0174240,Mia and the Migoo,792978
1986,GKIDS,0255038,Mia and the Migoo,792978
1987,Dentsu,0169264,Gurren Lagann the Movie: Childhood's End,1288461
1988,Gainax,0071695,Gurren Lagann the Movie: Childhood's End,1288461
1989,Konami Digital Entertainment,0190542,Gurren Lagann the Movie: Childhood's End,1288461
1990,TV Tokyo,0046382,Gurren Lagann the Movie: Childhood's End,1288461
1991,Crone Film,0054900,Sunshine Barry and the Disco Worms,1087841
1992,Crone Film Produktion A/S,0122195,Sunshine Barry and the Disco Worms,1087841
1993,Disco Ormene,0217935,Sunshine Barry and the Disco Worms,1087841
1994,Radar Film,0122535,Sunshine Barry and the Disco Worms,1087841
1995,Sola Media,0176797,Sunshine Barry and the Disco Worms,1087841
1996,Svensk Filmindustri,0050989,Sunshine Barry and the Disco Worms,1087841
1997,Sparky Pictures,0128486,When It Was Blue,968334
1998,Dygra Films S.L.,0080840,Spirit of the Forest,1018789
1999,Fantastic Films International,0113360,Spirit of the Forest,1018789
